日期,指数代码,指数中文全称,指数中文简称,指数英文全称,指数英文简称,开盘,最高,最低,收盘,涨跌,涨跌幅,成交量,成交金额,样本数量,滚动市盈率
2018-07-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4031.38,4107.89,4004.2,4096.52,60.37,1.49,30192702533.0,3242.56,3351.0,15.4
2018-07-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4073.59,4130.17,4064.2,4130.12,33.6,0.82,35772733760.0,3870.13,3351.0,15.54
2018-07-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4132.44,4204.38,4132.44,4196.1,65.98,1.6,45411812546.0,4622.94,3351.0,15.78
2018-07-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4200.69,4209.59,4184.26,4196.99,0.89,0.02,36326242483.0,3681.05,3351.0,15.77
2018-07-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4199.38,4209.65,4155.42,4164.49,-32.5,-0.77,37704124547.0,3530.54,3351.0,15.64
2018-07-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4160.92,4171.5,4134.93,4144.36,-20.13,-0.48,31849111143.0,2908.55,3351.0,15.58
2018-07-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4140.6,4159.47,4088.66,4112.02,-32.34,-0.78,31441282495.0,3064.06,3351.0,15.48
2018-07-31,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4106.23,4125.77,4091.51,4114.43,2.41,0.06,25330246885.0,2506.96,3351.0,15.51
2018-08-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4124.93,4143.2,4041.18,4041.44,-72.99,-1.77,30548591761.0,3055.85,3351.0,15.23
2018-08-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,4026.77,4026.77,3879.38,3950.32,-91.12,-2.25,36433897505.0,3532.8,3351.0,14.9
2018-08-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3943.0,3958.34,3892.88,3892.88,-57.43,-1.45,26207239073.0,2630.84,3351.0,14.72
2018-08-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3884.85,3913.32,3808.05,3828.14,-64.74,-1.66,27325208022.0,2711.12,3351.0,14.49
2018-08-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3837.12,3933.12,3810.46,3933.12,104.98,2.74,30588149156.0,2955.61,3351.0,14.88
2018-08-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3923.83,3931.72,3868.65,3871.35,-61.76,-1.57,30235997119.0,2834.56,3351.0,14.66
2018-08-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3857.04,3978.56,3851.41,3963.8,92.45,2.39,33498150736.0,3250.67,3351.0,14.98
2018-08-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3962.09,3992.16,3949.19,3979.61,15.81,0.4,26726746440.0,2689.99,3351.0,15.01
2018-08-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3937.57,3983.17,3911.82,3978.56,-1.06,-0.03,27286632191.0,2791.23,3351.0,14.99
2018-08-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3972.22,3981.42,3946.9,3962.88,-15.67,-0.39,24616496695.0,2457.06,3351.0,14.95
2018-08-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3960.98,3961.61,3873.07,3876.46,-86.43,-2.18,26236889333.0,2571.29,3351.0,14.64
2018-08-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3830.54,3891.72,3801.98,3846.75,-29.71,-0.77,26101527826.0,2519.72,3351.0,14.52
2018-08-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3875.78,3886.77,3778.32,3785.01,-61.73,-1.6,25140052936.0,2483.48,3351.0,14.3
2018-08-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3785.58,3814.7,3742.34,3814.7,29.69,0.78,24700260263.0,2469.92,3351.0,14.44
2018-08-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3815.91,3874.96,3810.11,3870.75,56.05,1.47,24924451611.0,2631.41,3351.0,14.64
2018-08-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3867.35,3867.35,3832.06,3838.79,-31.95,-0.83,20957977183.0,2112.43,3351.0,14.51
2018-08-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3836.88,3873.2,3820.19,3856.65,17.85,0.46,22257930551.0,2340.04,3351.0,14.57
2018-08-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3846.14,3882.41,3830.2,3854.99,-1.66,-0.04,21945573032.0,2198.63,3351.0,14.58
2018-08-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3864.92,3942.6,3864.92,3942.6,87.61,2.27,29142321072.0,3018.09,3351.0,14.89
2018-08-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3944.3,3954.52,3927.22,3941.59,-1.01,-0.03,26121590788.0,2689.41,3351.0,14.88
2018-08-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3935.76,3939.4,3911.89,3922.18,-19.4,-0.49,23592934850.0,2279.6,3351.0,14.82
2018-08-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3919.73,3934.29,3869.82,3871.94,-50.25,-1.28,24302294034.0,2336.59,3351.0,14.64
2018-08-31,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3856.05,3872.49,3824.83,3842.14,-29.8,-0.77,23054894956.0,2301.81,3351.0,14.54
2018-09-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3831.05,3838.38,3789.54,3836.32,-5.82,-0.15,23213936242.0,2256.03,3351.0,14.46
2018-09-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3835.9,3888.0,3825.35,3881.62,45.3,1.18,25394783928.0,2511.61,3351.0,14.62
2018-09-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3868.72,3876.25,3814.91,3814.91,-66.72,-1.72,25558219096.0,2399.78,3351.0,14.37
2018-09-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3802.59,3834.37,3773.58,3786.49,-28.42,-0.74,22671584725.0,2277.32,3351.0,14.28
2018-09-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3794.2,3843.72,3772.22,3798.58,12.09,0.32,25143861449.0,2508.46,3351.0,14.32
2018-09-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3793.78,3798.05,3734.51,3736.5,-62.08,-1.63,24478276210.0,2289.34,3351.0,14.12
2018-09-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3734.92,3757.29,3714.31,3734.41,-2.09,-0.06,22283712466.0,2036.96,3351.0,14.11
2018-09-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3729.19,3746.0,3709.85,3719.21,-15.2,-0.41,20410295445.0,1981.61,3351.0,14.05
2018-09-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3753.54,3767.79,3701.34,3752.72,33.51,0.9,24405186698.0,2385.11,3351.0,14.19
2018-09-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3756.94,3763.5,3731.93,3737.7,-15.02,-0.4,24047617003.0,2278.99,3351.0,14.15
2018-09-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3719.82,3719.82,3680.9,3688.77,-48.93,-1.31,21335029928.0,1895.52,3351.0,13.97
2018-09-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3677.03,3757.65,3676.97,3757.59,68.82,1.86,25696995809.0,2347.73,3351.0,14.22
2018-09-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3749.45,3828.56,3744.06,3803.23,45.64,1.21,31681657516.0,2971.08,3351.0,14.4
2018-09-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3802.69,3821.35,3790.66,3797.69,-5.54,-0.14,26669167865.0,2316.12,3351.0,14.38
2018-09-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3806.84,3881.51,3791.32,3880.92,83.24,2.19,33314629035.0,3001.94,3351.0,14.71
2018-09-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3850.0,3872.64,3842.1,3858.0,-22.92,-0.59,24391353124.0,2235.85,3351.0,14.62
2018-09-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3863.72,3915.69,3857.21,3888.69,30.68,0.8,30044916714.0,2883.01,3351.0,14.74
2018-09-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3886.67,3891.87,3852.19,3854.2,-34.48,-0.89,28816873184.0,2578.94,3351.0,14.63
2018-09-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3859.25,3891.02,3852.19,3890.83,36.62,0.95,26729048485.0,2416.45,3351.0,14.77
2018-10-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3816.4,3821.16,3738.17,3743.3,-147.53,-3.79,29285199803.0,2677.12,3351.0,14.21
2018-10-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3745.68,3769.85,3727.61,3742.43,-0.87,-0.02,23282074567.0,2121.99,3351.0,14.22
2018-10-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3747.39,3767.77,3709.27,3739.3,-3.13,-0.08,23514382284.0,2168.62,3351.0,14.23
2018-10-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3624.6,3646.44,3493.76,3519.58,-219.72,-5.87,40701472377.0,3348.37,3351.0,13.44
2018-10-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3503.74,3552.1,3432.39,3536.77,17.18,0.49,35672712725.0,2873.08,3351.0,13.54
2018-10-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3540.89,3559.65,3480.41,3485.71,-51.06,-1.44,25675173380.0,2191.06,3351.0,13.34
2018-10-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3485.52,3518.15,3419.64,3434.87,-50.84,-1.46,25748254599.0,2167.76,3351.0,13.18
2018-10-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3475.83,3489.29,3389.36,3457.7,22.83,0.66,28126633352.0,2390.03,3351.0,13.27
2018-10-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3434.91,3434.91,3362.97,3365.19,-92.51,-2.67,26813819884.0,2170.49,3351.0,12.9
2018-10-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3325.44,3456.57,3316.45,3454.34,89.15,2.65,30961955891.0,2653.75,3351.0,13.23
2018-10-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3483.54,3641.64,3483.49,3612.09,157.75,4.57,44218537975.0,3942.51,3351.0,13.8
2018-10-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3613.4,3621.94,3513.23,3534.33,-77.77,-2.15,37085166663.0,3281.9,3351.0,13.5
2018-10-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3518.8,3587.63,3508.83,3536.82,2.5,0.07,31805027572.0,2728.41,3351.0,13.51
2018-10-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3441.98,3535.99,3429.31,3531.77,-5.06,-0.14,32698900610.0,2692.86,3351.0,13.5
2018-10-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3547.32,3569.36,3504.95,3523.35,-8.42,-0.24,32068281673.0,2599.74,3351.0,13.47
2018-10-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3508.46,3508.46,3425.93,3441.13,-82.22,-2.33,27083407917.0,2378.12,3351.0,13.18
2018-10-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3427.28,3507.26,3400.84,3476.46,35.33,1.03,33193945429.0,2883.05,3351.0,13.3
2018-10-31,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3482.17,3544.83,3476.71,3527.42,50.96,1.46,34652910740.0,2872.9,3351.0,13.48
2018-11-01,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3555.64,3598.17,3546.88,3550.3,22.88,0.65,40624675699.0,3532.29,3351.0,13.29
2018-11-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3621.73,3666.59,3599.01,3666.59,116.29,3.28,46084632853.0,4182.34,3351.0,13.69
2018-11-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3652.02,3677.29,3616.86,3659.79,-6.8,-0.19,42038725386.0,3580.7,3351.0,13.64
2018-11-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3650.48,3650.48,3609.56,3647.73,-12.06,-0.33,34474922936.0,2838.53,3351.0,13.6
2018-11-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3648.29,3679.74,3626.85,3629.49,-18.24,-0.5,37415359501.0,3143.37,3351.0,13.52
2018-11-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3656.26,3660.53,3613.24,3617.04,-12.44,-0.34,34144995706.0,2742.33,3351.0,13.48
2018-11-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3598.72,3611.18,3583.15,3584.88,-32.16,-0.89,32383678217.0,2560.48,3351.0,13.33
2018-11-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3579.08,3654.5,3576.02,3654.32,69.44,1.94,39990696701.0,3172.66,3351.0,13.55
2018-11-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3612.58,3726.12,3606.9,3706.82,52.5,1.44,56986463640.0,4259.84,3351.0,13.71
2018-11-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3702.55,3725.28,3678.27,3685.26,-21.56,-0.58,51506221164.0,3808.7,3351.0,13.61
2018-11-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3683.04,3737.16,3681.57,3737.16,51.91,1.41,45826558856.0,3724.99,3351.0,13.8
2018-11-16,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3739.4,3786.67,3723.43,3763.27,26.11,0.7,52710467202.0,4444.35,3351.0,13.88
2018-11-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3763.52,3790.92,3747.81,3790.92,27.65,0.73,49558731110.0,4109.38,3351.0,13.99
2018-11-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3759.3,3770.12,3692.81,3695.87,-95.05,-2.51,47265936219.0,3945.35,3351.0,13.66
2018-11-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3656.85,3715.23,3653.28,3712.11,16.25,0.44,39979027718.0,3246.12,3351.0,13.7
2018-11-22,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3719.99,3726.36,3688.93,3705.26,-6.85,-0.18,35205029143.0,2859.5,3351.0,13.68
2018-11-23,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3698.58,3701.34,3582.77,3589.67,-115.59,-3.12,42165820783.0,3297.02,3351.0,13.29
2018-11-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3589.4,3614.75,3572.04,3584.88,-4.8,-0.13,29654139873.0,2348.68,3351.0,13.27
2018-11-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3601.53,3617.01,3575.42,3593.6,8.72,0.24,28829194034.0,2328.93,3351.0,13.28
2018-11-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3593.79,3638.57,3564.03,3638.57,44.98,1.25,34323882517.0,2720.07,3351.0,13.44
2018-11-29,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3657.2,3664.52,3574.19,3574.19,-64.38,-1.77,35744396787.0,2896.74,3351.0,13.23
2018-11-30,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3568.42,3609.49,3547.43,3606.1,31.91,0.89,30870942093.0,2496.49,3351.0,13.34
2018-12-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3697.6,3727.44,3672.42,3713.23,107.13,2.97,45156220355.0,4012.91,3351.0,13.72
2018-12-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3707.41,3730.49,3698.85,3730.49,17.26,0.46,37441456361.0,3114.03,3351.0,13.77
2018-12-05,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3671.97,3728.66,3664.62,3709.25,-21.24,-0.57,36088232394.0,3041.67,3351.0,13.7
2018-12-06,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3681.28,3688.43,3632.22,3634.91,-74.34,-2.0,33262474966.0,2931.93,3351.0,13.44
2018-12-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3640.87,3649.77,3625.08,3634.57,-0.34,-0.01,26117705632.0,2274.52,3351.0,13.45
2018-12-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3606.38,3620.47,3581.91,3592.66,-41.91,-1.15,26482749591.0,2264.12,3351.0,13.32
2018-12-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3599.55,3615.98,3594.31,3615.98,23.32,0.65,24526243257.0,2046.98,3351.0,13.39
2018-12-12,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3633.71,3637.36,3611.83,3622.32,6.35,0.18,24955688577.0,2072.16,3351.0,13.43
2018-12-13,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3630.43,3686.3,3615.66,3667.96,45.64,1.26,32815312809.0,2848.13,3351.0,13.59
2018-12-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3657.82,3659.94,3591.5,3592.52,-75.44,-2.06,32691663914.0,2725.2,3351.0,13.35
2018-12-17,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3581.4,3591.58,3550.75,3587.44,-5.08,-0.14,26577915793.0,2294.1,3435.0,13.48
2018-12-18,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3566.38,3592.98,3535.17,3558.05,-29.39,-0.82,26087643124.0,2217.04,3435.0,13.37
2018-12-19,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3562.59,3565.61,3509.09,3513.79,-44.26,-1.24,24321590516.0,2092.68,3435.0,13.21
2018-12-20,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3505.85,3522.15,3478.58,3507.11,-6.68,-0.19,26165280504.0,2226.41,3435.0,13.18
2018-12-21,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3494.73,3496.83,3448.36,3472.69,-34.42,-0.98,26280264261.0,2267.38,3435.0,13.06
2018-12-24,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3462.52,3494.57,3453.76,3493.42,20.73,0.6,22886194657.0,2030.7,3435.0,13.14
2018-12-25,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3459.01,3474.92,3393.46,3462.99,-30.42,-0.87,32202085289.0,2641.82,3435.0,13.03
2018-12-26,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3458.53,3476.9,3442.3,3449.18,-13.81,-0.4,25771891793.0,2203.88,3435.0,12.98
2018-12-27,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3494.26,3500.53,3418.06,3418.06,-31.12,-0.9,29909667377.0,2523.69,3435.0,12.88
2018-12-28,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3422.33,3450.08,3405.71,3432.38,14.32,0.42,26311559691.0,2293.65,3435.0,12.94
2019-01-02,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3438.94,3442.34,3389.95,3399.4,-32.98,-0.96,24639641149.0,2166.88,3435.0,12.8
2019-01-03,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3394.15,3432.91,3380.33,3387.13,-12.27,-0.36,28215693442.0,2396.98,3435.0,12.76
2019-01-04,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3357.51,3470.33,3351.87,3470.28,83.15,2.45,38117339759.0,3076.1,3435.0,13.05
2019-01-07,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3490.86,3519.93,3477.64,3515.17,44.89,1.29,40725534605.0,3319.43,3435.0,13.19
2019-01-08,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3509.56,3514.88,3496.91,3508.52,-6.65,-0.19,37031943672.0,2864.74,3435.0,13.16
2019-01-09,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3521.06,3576.25,3518.72,3531.77,23.25,0.66,44177686554.0,3643.07,3435.0,13.24
2019-01-10,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3530.63,3550.37,3519.28,3524.88,-6.89,-0.19,37093265598.0,2982.23,3435.0,13.2
2019-01-11,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3530.34,3552.67,3519.84,3551.33,26.45,0.75,34971628112.0,2789.47,3435.0,13.28
2019-01-14,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3550.41,3555.47,3520.28,3526.09,-25.25,-0.71,33862122615.0,2617.31,3435.0,13.19
2019-01-15,000985,中证全指指数,中证全指,CSI All Share Index,CSI All Share,3525.29,3582.62,3517.75,3581.5,55.42,1.57,36463258812.0,3020.51,3435.0,13.38
