decision_id,decision_date,year,decision_clock,replay_segment_id,eligible_count,selected_count,oracle_count,selected_oracle_overlap_count,selected_oracle_overlap_share,selected_mean_h20_return,oracle_mean_h20_return,selection_gap_mean_h20_return,selected_median_opportunity_rank
14:30:20200805,2020-08-05,2020,14:30,2011_2020,2685,30,30,1,0.033333333333333333,0.0068526349550532941,0.79835814890164158,-0.7915055139465883,1719.5
14:45:20200805,2020-08-05,2020,14:45,2011_2020,2682,30,30,1,0.033333333333333333,-0.0010620621509385513,0.77545028140097327,-0.77651234355191179,1718
14:30:20200812,2020-08-12,2020,14:30,2011_2020,2712,30,30,0,0,0.022544246797184118,0.96233772388842753,-0.93979347709124339,1413.5
14:45:20200812,2020-08-12,2020,14:45,2011_2020,2707,30,30,0,0,0.0072174951066329282,0.90079044568886291,-0.89357295058222996,1583.5
14:30:20200819,2020-08-19,2020,14:30,2011_2020,2711,30,30,1,0.033333333333333333,0.021726327211211698,0.70363196044335263,-0.68190563323214093,1288
14:45:20200819,2020-08-19,2020,14:45,2011_2020,2709,30,30,1,0.033333333333333333,0.026987983016562758,0.70626167357937319,-0.67927369056281039,1351
14:30:20200826,2020-08-26,2020,14:30,2011_2020,2714,30,30,1,0.033333333333333333,0.00342218854678471,0.66151441780189968,-0.65809222925511501,1705.5
14:45:20200826,2020-08-26,2020,14:45,2011_2020,2713,30,30,1,0.033333333333333333,0.0077044774060900673,0.66888272738970622,-0.66117824998361618,1701.5
14:30:20200902,2020-09-02,2020,14:30,2011_2020,2731,30,30,0,0,-0.1009186689217197,0.35502728736963857,-0.45594595629135826,1771.5
14:45:20200902,2020-09-02,2020,14:45,2011_2020,2731,30,30,0,0,-0.098242192719284985,0.35739845207427806,-0.45564064479356303,1754
14:30:20200909,2020-09-09,2020,14:30,2011_2020,2720,30,30,0,0,-0.028350271109887595,0.57138529156304341,-0.59973556267293104,1682.5
14:45:20200909,2020-09-09,2020,14:45,2011_2020,2719,30,30,0,0,-0.020238992799395058,0.58369498821945076,-0.60393398101884577,1583
14:30:20200916,2020-09-16,2020,14:30,2011_2020,2737,30,30,1,0.033333333333333333,0.025725901649553039,0.63351721735444655,-0.60779131570489353,1270
14:45:20200916,2020-09-16,2020,14:45,2011_2020,2737,30,30,1,0.033333333333333333,0.022953059772108247,0.61379926350111724,-0.59084620372900898,1357.5
14:30:20200923,2020-09-23,2020,14:30,2011_2020,2714,30,30,1,0.033333333333333333,-0.0044743073401379467,0.63051404726593319,-0.63498835460607117,1492
14:45:20200923,2020-09-23,2020,14:45,2011_2020,2712,30,30,1,0.033333333333333333,-0.0015533061748273032,0.60997733431084611,-0.6115306404856734,1475.5
14:30:20200930,2020-09-30,2020,14:30,2011_2020,2731,30,30,0,0,0.002714851844094627,0.67242347847882777,-0.66970862663473318,1757
14:45:20200930,2020-09-30,2020,14:45,2011_2020,2731,30,30,0,0,0.0036407900553293163,0.67145680726004786,-0.6678160172047185,1788
14:30:20201015,2020-10-15,2020,14:30,2011_2020,2761,30,30,0,0,-0.051446526023643815,0.456589431010196,-0.50803595703383986,1752
14:45:20201015,2020-10-15,2020,14:45,2011_2020,2760,30,30,0,0,-0.042554771181757073,0.46360660640466522,-0.50616137758642232,1725
14:30:20201022,2020-10-22,2020,14:30,2011_2020,2773,30,30,0,0,-0.0063691543617590256,0.57043612902823615,-0.57680528338999515,1482.5
14:45:20201022,2020-10-22,2020,14:45,2011_2020,2774,30,30,0,0,-0.010616930979331725,0.56692104049018677,-0.57753797146951846,1698
14:30:20201029,2020-10-29,2020,14:30,2011_2020,2759,30,30,0,0,-0.0082683895813260404,0.50885382617167463,-0.51712221575300066,1688.5
14:45:20201029,2020-10-29,2020,14:45,2011_2020,2760,30,30,0,0,0.027448299796285221,0.51047436135217727,-0.48302606155589206,1305
14:30:20201105,2020-11-05,2020,14:30,2011_2020,2757,30,30,0,0,-0.055383489604682298,0.49912964958402645,-0.5545131391887087,2027
14:45:20201105,2020-11-05,2020,14:45,2011_2020,2754,30,30,0,0,-0.060420625731789163,0.49765691724654121,-0.55807754297833034,2111.5
14:30:20201112,2020-11-12,2020,14:30,2011_2020,2761,30,30,0,0,0.00061362309136232525,0.44892714277871398,-0.44831351968735167,1243.5
14:45:20201112,2020-11-12,2020,14:45,2011_2020,2759,30,30,1,0.033333333333333333,-0.015138412658548128,0.43753424720309864,-0.45267265986164679,1374
14:30:20201119,2020-11-19,2020,14:30,2011_2020,2781,30,30,0,0,-0.047245451987340849,0.44947194513224253,-0.4967173971195834,1484
14:45:20201119,2020-11-19,2020,14:45,2011_2020,2777,30,30,0,0,-0.054890030739638024,0.44592724025656771,-0.50081727099620577,1579.5
14:30:20201126,2020-11-26,2020,14:30,2011_2020,2769,30,30,0,0,-0.03348886814184563,0.58705489621186113,-0.62054376435370673,1357.5
14:45:20201126,2020-11-26,2020,14:45,2011_2020,2769,30,30,0,0,-0.040160957676620243,0.58031311139738828,-0.62047406907400848,1264.5
14:30:20201203,2020-12-03,2020,14:30,2011_2020,2770,30,30,0,0,-0.069652579816081917,0.63873237216012879,-0.70838495197621065,1349
14:45:20201203,2020-12-03,2020,14:45,2011_2020,2768,30,30,0,0,-0.059849304716305667,0.63962627926215587,-0.69947558397846155,1470.5
14:30:20201210,2020-12-10,2020,14:30,2011_2020,2771,30,30,0,0,-0.051946721684125549,0.6277573408526661,-0.67970406253679161,1466
14:45:20201210,2020-12-10,2020,14:45,2011_2020,2771,30,30,0,0,-0.058403836178113747,0.63133969065348461,-0.68974352683159834,1811.5
14:30:20201217,2020-12-17,2020,14:30,2011_2020,2768,30,30,1,0.033333333333333333,-0.025442210437473824,0.52202593560828303,-0.54746814604575689,903
14:45:20201217,2020-12-17,2020,14:45,2011_2020,2766,30,30,1,0.033333333333333333,-0.042382209133601009,0.51805190997480677,-0.56043411910840779,1068
14:30:20201224,2020-12-24,2020,14:30,2011_2020,2754,30,30,1,0.033333333333333333,0.015070758558533031,0.55743842063168836,-0.54236766207315534,1511
14:45:20201224,2020-12-24,2020,14:45,2011_2020,2755,30,30,1,0.033333333333333333,0.0046161203246752212,0.5586078231008561,-0.55399170277618093,1433.5
14:30:20201231,2020-12-31,2020,14:30,2011_2020,2768,30,30,0,0,-0.1180277064695017,0.4437973447329604,-0.56182505120246207,2037
14:45:20201231,2020-12-31,2020,14:45,2011_2020,2764,30,30,0,0,-0.10610314833528892,0.44873087577093329,-0.55483402410622218,1987
14:30:20210108,2021-01-08,2021,14:30,2021_2026,2769,30,30,0,0,-0.17325133312568958,0.45153860986781141,-0.62478994299350099,2208.5
14:45:20210108,2021-01-08,2021,14:45,2021_2026,2764,30,30,0,0,-0.17598420246736834,0.43044924173944804,-0.60643344420681644,2210
14:30:20210115,2021-01-15,2021,14:30,2021_2026,2785,30,30,1,0.033333333333333333,-0.027808500023588163,0.57671736071478485,-0.604525860738373,1791
14:45:20210115,2021-01-15,2021,14:45,2021_2026,2782,30,30,1,0.033333333333333333,-0.027875651988134947,0.57596703019299345,-0.60384268218112835,1793
14:30:20210122,2021-01-22,2021,14:30,2021_2026,2780,30,30,0,0,-0.050384905669429852,0.47834151994788149,-0.52872642561731131,1869
14:45:20210122,2021-01-22,2021,14:45,2021_2026,2779,30,30,0,0,-0.036135745697552339,0.45868556531620125,-0.4948213110137536,1618
14:30:20210129,2021-01-29,2021,14:30,2021_2026,2802,30,30,1,0.033333333333333333,0.13261194568145651,0.63934017653605946,-0.50672823085460295,1257
14:45:20210129,2021-01-29,2021,14:45,2021_2026,2797,30,30,1,0.033333333333333333,0.11184281044341436,0.60587136046987866,-0.49402855002646429,1401
14:30:20210205,2021-02-05,2021,14:30,2021_2026,2813,30,30,1,0.033333333333333333,0.099000008664645783,0.65987913778503782,-0.56087912912039206,1568
14:45:20210205,2021-02-05,2021,14:45,2021_2026,2812,30,30,2,0.066666666666666666,0.098027742130386591,0.6635222448494128,-0.56549450271902624,1719
14:30:20210219,2021-02-19,2021,14:30,2021_2026,2786,30,30,2,0.066666666666666666,0.024999213920240456,0.57993864679388707,-0.55493943287364667,1643.5
14:45:20210219,2021-02-19,2021,14:45,2021_2026,2783,30,30,2,0.066666666666666666,0.024850628531747909,0.57260802632879104,-0.54775739779704313,1640.5
14:30:20210226,2021-02-26,2021,14:30,2021_2026,2800,30,30,0,0,-0.019655942898863365,0.51960290060439329,-0.5392588435032567,1887
14:45:20210226,2021-02-26,2021,14:45,2021_2026,2800,30,30,0,0,-0.02783537525002578,0.52067153352637174,-0.54850690877639752,2021
14:30:20210305,2021-03-05,2021,14:30,2021_2026,2819,30,30,0,0,-0.012942361520368918,0.4996691599509685,-0.51261152147133737,1225.5
14:45:20210305,2021-03-05,2021,14:45,2021_2026,2818,30,30,0,0,-0.018446398964694872,0.49627725598523553,-0.51472365494993044,1412
14:30:20210312,2021-03-12,2021,14:30,2021_2026,2833,30,30,1,0.033333333333333333,0.030737058825498167,0.56003456393389583,-0.52929750510839768,1377.5
14:45:20210312,2021-03-12,2021,14:45,2021_2026,2830,30,30,1,0.033333333333333333,0.030131172134387443,0.56064101620532947,-0.53050984407094204,1464
14:30:20210319,2021-03-19,2021,14:30,2021_2026,2836,30,30,1,0.033333333333333333,0.068478955433503935,0.61617744294675514,-0.54769848751325123,1059
14:45:20210319,2021-03-19,2021,14:45,2021_2026,2835,30,30,1,0.033333333333333333,0.054697948560226743,0.61545054116352238,-0.56075259260329569,1065
14:30:20210326,2021-03-26,2021,14:30,2021_2026,2822,30,30,1,0.033333333333333333,0.052566456481684079,0.65827078097519398,-0.60570432449350986,1175
14:45:20210326,2021-03-26,2021,14:45,2021_2026,2822,30,30,1,0.033333333333333333,0.050126057577072655,0.64695155088078082,-0.59682549330370815,1286
14:30:20210402,2021-04-02,2021,14:30,2021_2026,2840,30,30,1,0.033333333333333333,-0.025096103227957266,0.80168363694955691,-0.82677974017751421,2052.5
14:45:20210402,2021-04-02,2021,14:45,2021_2026,2839,30,30,1,0.033333333333333333,-0.023469260428578276,0.79802486196186817,-0.82149412239044639,2190.5
14:30:20210412,2021-04-12,2021,14:30,2021_2026,2847,30,30,1,0.033333333333333333,0.071937775154062619,0.86615417880034307,-0.79421640364628043,1488
14:45:20210412,2021-04-12,2021,14:45,2021_2026,2849,30,30,1,0.033333333333333333,0.056886355599355481,0.87845057408118665,-0.82156421848183114,1715
14:30:20210419,2021-04-19,2021,14:30,2021_2026,2839,30,30,1,0.033333333333333333,0.028631947875597408,0.76699200587018124,-0.73836005799458382,1452.5
14:45:20210419,2021-04-19,2021,14:45,2021_2026,2838,30,30,1,0.033333333333333333,0.040701972128761289,0.7587628428079588,-0.71806087067919755,1420.5
14:30:20210426,2021-04-26,2021,14:30,2021_2026,2861,30,30,0,0,0.019726079021834184,0.75986234310013923,-0.74013626407830502,1797
14:45:20210426,2021-04-26,2021,14:45,2021_2026,2859,30,30,0,0,0.044071398058320513,0.7641339589043048,-0.7200625608459843,1624
14:30:20210506,2021-05-06,2021,14:30,2021_2026,2860,30,30,1,0.033333333333333333,0.13434126587952086,0.81146629942930604,-0.67712503354978515,720.5
14:45:20210506,2021-05-06,2021,14:45,2021_2026,2863,30,30,1,0.033333333333333333,0.11558286559242342,0.82600886602018864,-0.71042600042776516,1041.5
14:30:20210513,2021-05-13,2021,14:30,2021_2026,2866,30,30,0,0,0.13865761814701255,0.77711934000519778,-0.63846172185818517,654.5
14:45:20210513,2021-05-13,2021,14:45,2021_2026,2865,30,30,0,0,0.13633978449586903,0.7813173702630708,-0.64497758576720177,669
14:30:20210520,2021-05-20,2021,14:30,2021_2026,2871,30,30,0,0,0.14758282073537715,0.77826458809756338,-0.63068176736218629,568.5
14:45:20210520,2021-05-20,2021,14:45,2021_2026,2871,30,30,0,0,0.13146722545036452,0.77491592705502255,-0.64344870160465806,668
14:30:20210527,2021-05-27,2021,14:30,2021_2026,2867,30,30,0,0,0.064283174113654071,0.71836395534050845,-0.65408078122685442,1382
14:45:20210527,2021-05-27,2021,14:45,2021_2026,2864,30,30,0,0,0.06608736991108273,0.70668178777433277,-0.64059441786325,1280
14:30:20210603,2021-06-03,2021,14:30,2021_2026,2869,30,30,1,0.033333333333333333,0.11316982752662411,0.76566867149566109,-0.65249884396903701,734.5
14:45:20210603,2021-06-03,2021,14:45,2021_2026,2867,30,30,1,0.033333333333333333,0.11940550218093431,0.75312898786931515,-0.63372348568838088,716.5
14:30:20210610,2021-06-10,2021,14:30,2021_2026,2887,30,30,1,0.033333333333333333,0.068248523105057274,0.75146127500045279,-0.68321275189539554,977
14:45:20210610,2021-06-10,2021,14:45,2021_2026,2887,30,30,1,0.033333333333333333,0.065781623508832515,0.74371786139330143,-0.67793623788446888,1014.5
14:30:20210618,2021-06-18,2021,14:30,2021_2026,2876,30,30,0,0,0.015322404186440809,0.8672404962716721,-0.85191809208523128,1409
14:45:20210618,2021-06-18,2021,14:45,2021_2026,2877,30,30,0,0,0.034591481303499108,0.85034463024994855,-0.81575314894644946,1408.5
14:30:20210625,2021-06-25,2021,14:30,2021_2026,2880,30,30,2,0.066666666666666666,0.049311251878764985,0.90027330296691166,-0.85096205108814671,1705
14:45:20210625,2021-06-25,2021,14:45,2021_2026,2878,30,30,2,0.066666666666666666,0.071135480829644174,0.89911842521938179,-0.82798294438973763,1676.5
14:30:20210702,2021-07-02,2021,14:30,2021_2026,2896,30,30,0,0,0.063526255457429417,1.0463204665198935,-0.98279421106246412,1073
14:45:20210702,2021-07-02,2021,14:45,2021_2026,2895,30,30,0,0,0.040123285701055791,1.0744492197133602,-1.0343259340123043,1163.5
14:30:20210709,2021-07-09,2021,14:30,2021_2026,2900,30,30,0,0,0.011317308663554231,0.82180251379377856,-0.81048520513022437,1326.5
14:45:20210709,2021-07-09,2021,14:45,2021_2026,2897,30,30,0,0,0.010130470660593461,0.82364297756017679,-0.81351250689958332,1311
14:30:20210716,2021-07-16,2021,14:30,2021_2026,2904,30,30,0,0,0.073333872314471651,0.92199214104011351,-0.84865826872564187,1040
14:45:20210716,2021-07-16,2021,14:45,2021_2026,2910,30,30,0,0,0.075643810048382984,0.91571571140943397,-0.84007190136105103,1078.5
14:30:20210723,2021-07-23,2021,14:30,2021_2026,2909,30,30,1,0.033333333333333333,0.04040959321118983,0.76903306292075213,-0.72862346970956227,1101.5
14:45:20210723,2021-07-23,2021,14:45,2021_2026,2910,30,30,1,0.033333333333333333,0.04361752750045636,0.77022762365386765,-0.72661009615341132,1273
14:30:20210730,2021-07-30,2021,14:30,2021_2026,2903,30,30,1,0.033333333333333333,0.061422560362997786,0.86488501565592657,-0.80346245529292881,1399
14:45:20210730,2021-07-30,2021,14:45,2021_2026,2899,30,30,0,0,0.028218443009737696,0.85474660012316683,-0.82652815711342909,1478.5
14:30:20210806,2021-08-06,2021,14:30,2021_2026,2924,30,30,0,0,0.022393992513517903,0.75715914106396276,-0.73476514855044484,2086.5
14:45:20210806,2021-08-06,2021,14:45,2021_2026,2923,30,30,0,0,0.0057248153318332695,0.76868924997202703,-0.76296443464019381,2170
14:30:20210813,2021-08-13,2021,14:30,2021_2026,2927,30,30,1,0.033333333333333333,0.038046510086362832,0.77610135329768537,-0.73805484321132253,1882.5
14:45:20210813,2021-08-13,2021,14:45,2021_2026,2926,30,30,1,0.033333333333333333,0.032877114862456189,0.77132305773032861,-0.73844594286787246,1794
14:30:20210820,2021-08-20,2021,14:30,2021_2026,2929,30,30,0,0,0.034273716383487626,0.9704540077890329,-0.93618029140554526,1890
14:45:20210820,2021-08-20,2021,14:45,2021_2026,2928,30,30,0,0,0.043608839560582063,0.95408855404268345,-0.91047971448210141,1814.5
14:30:20210827,2021-08-27,2021,14:30,2021_2026,2921,30,30,0,0,-0.0086457438360719625,0.74042851647833907,-0.74907426031441104,1582
14:45:20210827,2021-08-27,2021,14:45,2021_2026,2917,30,30,0,0,0.0038614396464921302,0.74321013616801124,-0.73934869652151913,1357
14:30:20210903,2021-09-03,2021,14:30,2021_2026,2950,30,30,0,0,-0.019036396494335091,0.53104562000187261,-0.55008201649620769,1780
14:45:20210903,2021-09-03,2021,14:45,2021_2026,2948,30,30,0,0,-0.0023596164244611305,0.53570426891421474,-0.53806388533867588,1402.5
14:30:20210910,2021-09-10,2021,14:30,2021_2026,2947,30,30,0,0,-0.054806403854569842,0.50467903768063171,-0.55948544153520152,1788
14:45:20210910,2021-09-10,2021,14:45,2021_2026,2947,30,30,0,0,-0.049140731009199579,0.50295934527694219,-0.55210007628614177,1745
14:30:20210917,2021-09-17,2021,14:30,2021_2026,2955,30,30,0,0,-0.041956440648811953,0.56417667262574733,-0.60613311327455932,1210
14:45:20210917,2021-09-17,2021,14:45,2021_2026,2951,30,30,0,0,-0.027521431781332342,0.56527991289260549,-0.59280134467393786,1049
14:30:20210928,2021-09-28,2021,14:30,2021_2026,2940,30,30,0,0,0.0031843459115644753,0.5092410027279608,-0.50605665681639633,1219.5
14:45:20210928,2021-09-28,2021,14:45,2021_2026,2939,30,30,0,0,0.0058415676992657779,0.51956765917768033,-0.51372609147841453,1241
14:30:20211012,2021-10-12,2021,14:30,2021_2026,2984,30,30,0,0,0.018953135118205629,0.71687701227398304,-0.69792387715577742,1275.5
14:45:20211012,2021-10-12,2021,14:45,2021_2026,2984,30,30,0,0,0.0096613930008026434,0.71156714780028985,-0.70190575479948725,1332
14:30:20211019,2021-10-19,2021,14:30,2021_2026,2972,30,30,1,0.033333333333333333,-0.010372795180001507,0.72687040030617311,-0.73724319548617467,1793
14:45:20211019,2021-10-19,2021,14:45,2021_2026,2971,30,30,1,0.033333333333333333,-0.018649351259232474,0.72471896917112855,-0.74336832043036105,1753
14:30:20211026,2021-10-26,2021,14:30,2021_2026,2997,30,30,0,0,0.026271535527763488,0.82308708742490577,-0.79681555189714226,1862
14:45:20211026,2021-10-26,2021,14:45,2021_2026,2996,30,30,0,0,0.0078010452534064394,0.83117474768376964,-0.82337370243036323,1990
14:30:20211102,2021-11-02,2021,14:30,2021_2026,3000,30,30,1,0.033333333333333333,0.11284888059814452,0.87961671539160424,-0.76676783479345967,1157.5
14:45:20211102,2021-11-02,2021,14:45,2021_2026,2995,30,30,1,0.033333333333333333,0.12111932331577922,0.87470666102050931,-0.75358733770473008,1108.5
14:30:20211109,2021-11-09,2021,14:30,2021_2026,3009,30,30,0,0,0.041099852884175461,0.70692888186100378,-0.66582902897682827,1329.5
14:45:20211109,2021-11-09,2021,14:45,2021_2026,3006,30,30,1,0.033333333333333333,0.058116494876750101,0.71107079186292177,-0.65295429698617169,1324
14:30:20211116,2021-11-16,2021,14:30,2021_2026,3024,30,30,0,0,0.090707731746627912,0.8664960195667043,-0.77578828782007636,867
14:45:20211116,2021-11-16,2021,14:45,2021_2026,3022,30,30,0,0,0.084221686377340593,0.86856603966452772,-0.7843443532871871,909.5
14:30:20211123,2021-11-23,2021,14:30,2021_2026,3027,30,30,0,0,0.020885118531175289,0.96700812256047297,-0.94612300402929772,1546
14:45:20211123,2021-11-23,2021,14:45,2021_2026,3027,30,30,0,0,0.025035232686278337,0.9787955168914676,-0.95376028420518921,1624
14:30:20211130,2021-11-30,2021,14:30,2021_2026,3029,30,30,0,0,0.0027669022326168155,0.71888790061618901,-0.71612099838357224,1801
14:45:20211130,2021-11-30,2021,14:45,2021_2026,3027,30,30,0,0,-0.013462037805024448,0.71827668833524649,-0.73173872614027091,2093
14:30:20211207,2021-12-07,2021,14:30,2021_2026,3046,30,30,0,0,-0.003249405328295311,0.85433320136968049,-0.85758260669797581,2232
14:45:20211207,2021-12-07,2021,14:45,2021_2026,3045,30,30,0,0,0.00094920632489211198,0.83451973398891555,-0.8335705276640234,2229
14:30:20211214,2021-12-14,2021,14:30,2021_2026,3044,30,30,0,0,0.020894474064536213,0.77970680097122114,-0.75881232690668488,1319
14:45:20211214,2021-12-14,2021,14:45,2021_2026,3043,30,30,0,0,0.030106256454621536,0.78492768875781282,-0.75482143230319132,1302.5
14:30:20211221,2021-12-21,2021,14:30,2021_2026,3043,30,30,0,0,0.0090509422244455864,0.81384341168350427,-0.80479246945905869,1337.5
14:45:20211221,2021-12-21,2021,14:45,2021_2026,3043,30,30,0,0,0.010732222803491887,0.81506442520015132,-0.80433220239665948,1380.5
14:30:20211228,2021-12-28,2021,14:30,2021_2026,3065,30,30,0,0,-0.078009234654374593,0.48656759349705292,-0.56457682815142751,1724
14:45:20211228,2021-12-28,2021,14:45,2021_2026,3064,30,30,0,0,-0.070162030724359656,0.48368830029650361,-0.55385033102086323,1472
14:30:20220105,2022-01-05,2022,14:30,2021_2026,3089,30,30,0,0,-0.070998028721711071,0.53630142532204961,-0.60729945404376062,1735.5
14:45:20220105,2022-01-05,2022,14:45,2021_2026,3086,30,30,0,0,-0.062026864037138481,0.53778415994369366,-0.59981102398083219,1753.5
14:30:20220112,2022-01-12,2022,14:30,2021_2026,3089,30,30,0,0,-0.072395928654130623,0.50452787570417301,-0.57692380435830359,1681
14:45:20220112,2022-01-12,2022,14:45,2021_2026,3089,30,30,0,0,-0.07080300410667377,0.50694436779402052,-0.57774737190069425,1702
